id,data_levan,nome,ano_registo,type,address,freg,lat,lon,nearest_metro,nearest_bus,nearest_tur_point,POI_closer_than_1000
1,1488758400000.0,Metro Apartment,2016.0,Apartamento,"Rua Rua Camões, 77 1º 1.1, 4000-144 Porto, Portugal",,41.152553792999605,-8.610274113044303,78.58797326428878,38.058921651978935,272.81329899806565,8
2,1488758400000.0,Be Happy Flat,2016.0,Apartamento,"Rua Rua Camões, 327 1.º Hab. 1.5, 4000-145 Porto, Portugal",,41.15486130532197,-8.610285506600391,283.87772895166836,66.83220421093577,523.688311767487,7
3,1488758400000.0,Camões Apartment,2016.0,Apartamento,"Rua Rua Camões, 387 2º Dt, 4000-146 Porto, Portugal",,41.155396693414026,-8.610221043785032,230.6989035289827,100.77106580361071,583.2979940614279,7
4,1488758400000.0,Zarolho,2016.0,Apartamento,"None, None Porto, Portugal",,41.15703473434107,-8.61012612973234,82.09101544660695,6.434237139311591,764.7133478775279,7
5,1488758400000.0,Casa Carvalheiras,2016.0,Moradia,"None, 4000-159 Porto, Portugal",,41.15490699180861,-8.605618688938067,405.76234304587916,103.53142353839796,700.7702808888396,7
6,1488758400000.0,E-House Asprela,2016.0,Moradia,"None, 4200-011 Porto, Portugal",,41.17671651922351,-8.61083400262461,644.1161491438495,41.37123416798629,2944.7615182303502,2
7,1488758400000.0,CAZV,2016.0,Apartamento,"Rua Rua Coutinho de Azevedo, 214 R/C, 4000-189 Porto, Portugal",,41.15807942411561,-8.59634338153724,759.834291385636,152.09933622049985,1521.4043415195285,2
8,1488758400000.0,Girassol,2016.0,Moradia,"Rua Rua Coutinho de Azevedo, 259, 4000-190 Porto, Portugal",,41.15820006105161,-8.596965908273004,707.1882190271814,129.31391646493668,1486.9619726476596,2
9,1488758400000.0,Estudio 312,2016.0,Apartamento,"None, 4000-188 Porto, Portugal",,41.15868014167162,-8.597245262035361,662.9104082557033,79.43369432578022,1501.107361319575,2
10,1488758400000.0,Andorinhas,2016.0,Apartamento,"None, 4200-221 Porto, Portugal",,41.163204462049286,-8.602643769481809,276.4271020842324,23.393525586036162,1612.070437457012,1
11,1488758400000.0,Central Apartment D. João IV,2016.0,Apartamento,"None, 4000-296 Porto, Portugal",,41.14674592746647,-8.601809622391348,343.7149787718411,35.6844554136731,639.7755543036811,5
12,1488758400000.0,Casa da Elisabeth,2016.0,Apartamento,"Rua Rua Dom João IV, 356 1.º Tras., 4000-298 Porto, Portugal",,41.14972613973779,-8.601972494753486,296.9988401841232,90.27235937327715,672.7145535756932,5
13,1488758400000.0,The Nature Mezzanine,2016.0,Apartamento,"Rua Rua Dom João IV, 366 R/C Frente Rio Tinto, 4000-298 Porto, Portugal",,41.1497808696591,-8.601977714137764,299.68752791777564,84.18989808469048,674.6532177886769,5
14,1488758400000.0,Walkable Down Town Apartments,2016.0,Apartamento,"Rua Rua Dom João IV, 733, 4000-299 Porto, Portugal",,41.153079339599685,-8.602564619638866,479.6587525169839,22.864727411175718,790.1292532580933,5
15,1488758400000.0,Loft of Travelers,2016.0,Apartamento,"Rua Rua Dom João IV, 844 2 DTO, 4000-300 Porto, Portugal",,41.15406461785347,-8.602323747042933,576.4779656824118,107.12466946527545,857.8971915423833,5
16,1488758400000.0,Arty Apartment - Porto Downtown,2016.0,Apartamento,"None, None Porto, Portugal",,41.15507458912983,-8.602322278263685,631.8063354929612,38.92736052133836,919.3175453201168,5
17,1488758400000.0,Casa Jardim do Yoga,2016.0,Estabelecimento de hospedagem,"None, 4300-304 Porto, Portugal",,41.15453409914444,-8.589860113713433,578.513323994138,130.55664590009974,1818.8856610670791,0
18,1488758400000.0,Duque de Loule 121 - 6.4,2016.0,Apartamento,"Rua Rua Duque Loulé, 246 6.4, 4000-324 Porto, Portugal",,41.14501268016229,-8.604194808465099,553.3413368190868,22.622956059725475,510.42208796007617,6
19,1488758400000.0,Apartamento Francisco,2016.0,Apartamento,"Rua Rua Doutor Marques de Carvalho, 53 1.º  Esq. Tras., 4100-325 Porto, Portugal",,41.16207004758708,-8.644394171562858,771.6357371321216,161.20302104517253,3083.6945309944517,0
20,1488758400000.0,AP da Igreja,2016.0,Apartamento,"None, 4200-391 Porto, Portugal",,41.17380236170368,-8.604799770725776,138.74203121965044,41.83521906654217,2675.064510173584,0
21,1488758400000.0,214 Porto,2016.0,Estabelecimento de hospedagem,"None, 4050-343 Porto, Portugal",,41.148402795972245,-8.62415486947531,1105.3055320532662,40.470576047387475,1107.4410686696754,4
22,1488758400000.0,Minana Alojamento,2015.0,Apartamento,"Rua Rua Alegria, 828 3.º Direito, 4000-038 Porto, Portugal",,41.15857050759369,-8.601238903747259,391.341548521482,36.26526462764242,1248.8914126772493,4
23,1488758400000.0,4U_Rooms,2015.0,Apartamento,"Rua Alegria, 19 1.º Direito, 4000-041 Porto, Portugal",,41.14676911673123,-8.603939969176519,409.4698145599622,102.97153395251371,462.2674293276835,6
24,1488758400000.0,José Manuel Ferreira Gomes do Carmo Cerejo,2014.0,Apartamento,"Rua Alegria, 62 Fração F, 4000-033 Porto, Portugal",,41.14784277158232,-8.603864122967797,318.01958353046797,95.87428078631298,465.5104681703302,6
25,1488758400000.0,Casa da Alegria,2015.0,Apartamento,"Rua Rua Alegria, 181, 4000-043 Porto, Portugal",,41.149617635173506,-8.604240380661235,190.0680675149094,65.52464113775723,496.04471025090737,7
26,1488758400000.0,Happy Street,2015.0,Apartamento,"None, 4000-044 Porto, Portugal",,41.15133854703596,-8.604463826628152,230.19068479229085,13.994203610424952,577.0442579168904,7
27,1488758400000.0,Fonsi House,2015.0,Apartamento,"None, 4000-044 Porto, Portugal",,41.15204501660713,-8.604209794520843,302.33459490979436,91.97514223913414,619.3107601574411,7
28,1488758400000.0,Panóplia de Génios - Unipessoal Lda,2014.0,Apartamento,"None, 4050-037 Porto, Portugal",,41.14963728840266,-8.612294963096186,164.13734651358544,119.86989515058195,112.60387477504072,9
29,1488758400000.0,Apartamento Rosário,2014.0,Apartamento,"Rua Rosário, 272 2º FRT, 4050-522 Porto, Portugal",,41.151453239935954,-8.621030320574489,719.7945120378789,9.959294861616824,839.0505252525617,5
30,1488758400000.0,Oporto Rivoli Apartments,2014.0,Apartamento,"Rua Rodrigues Sampaio, 142 2ºdt 3ºes, 4000-424 Porto, Portugal",,41.14873453934196,-8.609684227322958,111.20303619745016,68.98509052048507,148.8440160123256,8
31,1488758400000.0,SB1,2015.0,Apartamento,"Rua Rua Sá da Bandeira, 594 4 D, 4000-431 Porto, Portugal",,41.1512620585405,-8.606318550433762,149.13304799466664,38.58952897721558,424.17586494601363,7
32,1488758400000.0,Welcome Porto,2015.0,Apartamento,"Rua Rua Sá da Bandeira, 766 5º. Apt.10, 4000-432 Porto, Portugal",,41.15272501059132,-8.60542406040286,323.1297473951866,39.237050944203254,558.2569088816446,7
33,1488758400000.0,Soares Ghest House,2015.0,Apartamento,"Rua Rua São Brás, 230 2, 4000-492 Porto, Portugal",,41.159102453952954,-8.610413597078498,219.73116729174183,99.71585220951107,991.2550521605513,4
34,1488758400000.0,Apartamento S. Brás,2015.0,Apartamento,"Rua Rua São Brás, 258 2º, 4000-493 Porto, Portugal",,41.15934175711053,-8.610341420647053,241.33821514340863,72.69268947703559,1018.163998149956,4
35,1488758400000.0,Apartamento foz do Douro,2016.0,Apartamento,"Rua Rua Faial, 24 1º, 4150-308 Porto, Portugal",,41.15490493149954,-8.67566188178252,3474.2369598962105,56.47376348785075,5352.147914287137,2
36,1488758400000.0,Alojamento Ferreira Borges,2016.0,Apartamento,"Rua Rua Ferreira Borges, 4050-252 Porto, Portugal",,41.14230104484792,-8.615037910049379,441.8769575800603,72.3153376167176,157.31614344609983,6
37,1488758400000.0,Charming Apartments Porto Downtown,2016.0,Apartamento,"Rua Rua Fonseca Cardoso, 88 2º, 4000-231 Porto, Portugal",,41.15588570464272,-8.609071449172546,161.55280962855653,101.53545024183016,656.205945182258,7
38,1488758400000.0,myhomeinporto,2016.0,Estabelecimento de hospedagem,"Rua Rua Ferreira Cardoso, 72, 4300-197 Porto, Portugal",,41.147174496849324,-8.596527862491486,250.9462086186233,125.52850708217287,1079.0146130727414,2
39,1488758400000.0,Flat at Faria Guimarães Metro,2016.0,Apartamento,"None, None Porto, Portugal",,41.15791421516224,-8.60869595889413,78.41615635918056,36.896654152593584,882.1028478588862,6
40,1488758400000.0,DeHouse,2016.0,Apartamento,"Rua Rua Faria Guimarães, 108 6.º 6.2, 4000-202 Porto, Portugal",,41.15833945797129,-8.608542527479278,125.55690096773728,83.88553800220808,931.0156200720695,6
41,1488758400000.0,Oporto Happiness Apartments,2016.0,Apartamento,"Rua Rua Faria Guimarães, 171 3º  Esq.º, 4000-206 Porto, Portugal",,41.158886547220895,-8.608704648048317,177.75473256987405,75.71853057427867,987.1843653585112,6
42,1488758400000.0,MamaTierra,2016.0,Moradia,"Rua Rua Faria Guimarães, 348, 4000-204 Porto, Portugal",,41.16032947690728,-8.607584572018311,277.03298187507716,97.30772674416971,1164.9723687529975,3
43,1488758400000.0,Baixa 14,2016.0,Apartamento,"Rua Rua Firmeza, 14 2º Drt., 4000-224 Porto, Portugal",,41.15118115941058,-8.60066472956685,317.7173501778261,63.56729498777496,842.663613373468,5
44,1488758400000.0,Gardenia Apart Hotel,2016.0,Moradia,"Rua Rua Firmeza, 50, 4000-224 Porto, Portugal",,41.15115455073844,-8.601438346310044,353.8171435939815,88.89796595648161,785.403548773037,5
45,1488758400000.0,SC1,2016.0,Apartamento,"Rua Rua Firmeza, 480 2 D, 4000-226 Porto, Portugal",,41.15111111801307,-8.60589537629548,140.35352453854648,62.095795196810045,454.31618108566147,7
46,1488758400000.0,Rua das Flores,2016.0,Apartamento,"Rua Rua Flores, 54 3 Tras, 4050-262 Porto, Portugal",,41.143489522301785,-8.613866902805219,289.21471644073944,40.97400709331999,194.93783689516047,7
47,1488758400000.0,Brigitte Aurran,2013.0,Moradia,"Rua Almada, 4050-039 Porto, Portugal",,41.15201696545434,-8.612235223864191,245.06477431987832,132.8547032369239,221.42286149667962,8
48,1488758400000.0,Porto Vintage Guesthouse,2015.0,Estabelecimento de hospedagem,"Rua Almada, 580 - 584, 4050-034 Porto, Portugal",,41.152515057894455,-8.611845708663365,209.00489532410236,140.8467601974355,264.05756307033386,8
49,1488758400000.0,Gz Hostel,2012.0,Apartamento,"Rua Antero de Quental, 11, 4050-055 Porto, Portugal",,41.15825785167329,-8.612357353486397,281.45084402851467,153.703437961725,900.9652239198576,5
50,1488758400000.0,Porto Center,2015.0,Apartamento,"Rua Rua Antero de Quental, 4050-052 Porto, Portugal",,41.15995950582949,-8.611597825426028,352.44379390721923,21.66174944282114,1084.949743791414,4
51,1488758400000.0,Cortinha da Paiva - Alojamento Local,2015.0,Moradia,"Rua Antero de Quental, 548, 4200-065 Porto, Portugal",,41.16299602410136,-8.610908111991412,579.9473753615637,52.14768420231478,1421.6269074275674,1
52,1488758400000.0,Residência Lis,2010.0,Estabelecimento de hospedagem,"Rua Antero de Quental, 659, 4200-068 Porto, Portugal",,41.164041368422744,-8.611226673335443,653.977944654485,13.449641434166102,1537.510436792974,1
53,1488758400000.0,São Francisco Apartments,2015.0,Apartamento,"Rua Arménia, 15, 4050-068 Porto, Portugal",,41.14205261803146,-8.618988447623954,746.8067532568332,48.615724009854404,387.3418087803548,4
54,1488758400000.0,Porto Insight Apartments,2015.0,Apartamento,"Rua Bainharia, 100 2, 4050-082 Porto, Portugal",,41.14311432801087,-8.612612362822599,228.67099203702668,53.1946313790596,83.32322121993757,7
55,1488758400000.0,Holidays Homes - Bainharia,2015.0,Apartamento,"Rua Rua Bainharia, 133 2.º, 4050-084 Porto, Portugal",,41.14338070961232,-8.612357897816048,192.49307382145636,58.288964797142704,72.92846473596026,7
56,1488758400000.0,Kings Road Brothers Santa Catarina,2015.0,Apartamento,"Rua Rua de Santa Catarina, 514 3º Dtº, 4000-455 Porto, Portugal",,41.150667934593784,-8.605276405510573,129.78651499495706,97.17535841578993,497.46006004701087,7
57,1488758400000.0,Isaura Carvalho,2015.0,Apartamento,"Rua Rua Santa Catarina, 574 5 Esq, 4000-446 Porto, Portugal",,41.15117123722554,-8.605108370379241,179.50537699973881,60.96959710188379,520.2323525150132,7
58,1488758400000.0,Oporto Catarina Apartments,2015.0,Apartamento,"Rua Rua Santa Catarina, 4000-446 Porto, Portugal",,41.151802161091545,-8.604846160320022,249.07759757422204,74.6149152527155,560.0430581342524,7
59,1488758400000.0,Dear Porto Guest House,2013.0,Estabelecimento de hospedagem,"Rua Rua Catarina, 744, 4000-446 Porto, Portugal",,41.152703285034775,-8.604633160706301,344.9069491024037,96.26608483305084,615.3959059700804,7
60,1488758400000.0,M2Students,2014.0,Estabelecimento de hospedagem-Hostel,"Rua Santa Catarina, 969, 4000-455 Porto, Portugal",,41.15480121309183,-8.604870733347942,461.2992979217452,84.69185645702822,735.7599309958714,6
61,1488758400000.0,MARIA DE FATIMA SILVA GUIMARÃES,2014.0,Apartamento,"Rua Santa Catarina, 1093 3º Fração c, 4000-456 Porto, Portugal",,41.15586777015062,-8.604823531961518,404.2381645976856,35.30127345591661,825.0684561881404,6
62,1488758400000.0,Santa Catarina,2014.0,Apartamento,"Rua de Santa Catarina, 4000-457 Porto, Portugal",,41.156887156200646,-8.604776622467549,377.1647860286146,51.97761405136654,916.714121724622,5
63,1488758400000.0,My Home In Porto II,2016.0,Apartamento,"Rua Rua Chaimite, 10 2.º Esquerdo, 4050-193 Porto, Portugal",,41.162902276132044,-8.623335765850719,485.09078041403666,75.58630767940161,1741.484220626501,0
64,1488758400000.0,GLOBO,2016.0,Apartamento,"Rua Rua Cunha Júnior, 4250-186 Porto, Portugal",,41.16350249498772,-8.613248273978503,762.9990018560695,58.25771136214394,1487.921338054448,3
65,1488758400000.0,Apartamento Campo Lindo,2016.0,Apartamento,"Rua Rua Campo Lindo, 237 2º, 4200-147 Porto, Portugal",,41.167999719418674,-8.61021683515105,903.4963940458473,23.677520240787345,1978.5574955890686,3
66,1488758400000.0,Kampublika,2016.0,Estabelecimento de hospedagem,"1ª Rua do Campo Lindo, 276, 4200-144 Porto, Portugal",,41.16793256716137,-8.610771014452595,923.0889891905196,27.41179794858982,1969.7677978948786,3
67,1488758400000.0,Pleasant House,2016.0,Apartamento,"Rua Rua Campo Lindo, 322 1º., 4200-144 Porto, Portugal",,41.16767844916605,-8.611126560951067,918.0128366368073,53.36762296080409,1941.2744458959892,3
68,1488758400000.0,Apartamento do Padrão,2016.0,Apartamento,"Rua Rua Coelho Neto, 19 3 Frente, 4000-177 Porto, Portugal",,41.147628059579404,-8.601596575655433,274.2664589187416,18.7269494289734,653.7792644334297,5
69,1488758400000.0,T0 House,2016.0,Moradia,"Rua Rua Coelho Neto, 42, 4000-176 Porto, Portugal",,41.14787228874104,-8.601062410888064,222.0643507864336,64.61889966411061,700.0243043122722,5
70,1488758400000.0,Casa Douro,2016.0,Moradia,"Rua Rua Condominhas, 406, 4150-219 Porto, Portugal",,41.15096761907621,-8.650162896966654,1984.73552658652,53.589368340419256,3184.162268817365,0
71,1488758400000.0,Oporto4you Apartments - Marquês 275,2016.0,Apartamento,"Rua Rua Constituição, 275 1º C, 4200-198 Porto, Portugal",,41.16137261564165,-8.601642651349803,237.509542493991,137.6959955131753,1476.4310756139967,1
72,1488758400000.0,Constituição Rooms,2016.0,Moradia,"Rua Rua Constituição, 4200-199 Porto, Portugal",,41.161326730439065,-8.602838192064691,137.45205221151718,72.7201887391479,1420.1747127857186,1
73,1488758400000.0,Retiro do Marquês,2016.0,Apartamento,"Rua Rua Constituição, 407 2º Drt, 4200-199 Porto, Portugal",,41.16156884333835,-8.603120642377569,122.30863705264109,36.888180942478755,1432.3019704697438,1
74,1488758400000.0,Constituição apartment,2016.0,Apartamento,"Rua Rua Constituição, 431 2º Esq.º, 4200-199 Porto, Portugal",,41.16162092128168,-8.603528995701353,95.23593558360666,23.78666963560626,1421.623215827607,1
75,1488758400000.0,Alcino Batista Fontes,2014.0,Apartamento,"Avenida Fernão de Magalhães, 152 2º, 4300-187 Porto, Portugal",,41.15127354325028,-8.597347891426358,302.2853988663242,35.54621984251461,1097.0097863152546,3
76,1488758400000.0,MOA Blue,2015.0,Apartamento,"Avenida Avenida Rodrigues de Freitas, 40 2º Drt., 4300-455 Porto, Portugal",,41.146145527754065,-8.596849741644379,324.76017995088296,12.357555893904019,1061.0622489890652,2
77,1488758400000.0,Silvio Renato de Vieira Sendas,2015.0,Apartamento,"Avenida Rodrigues de Freitas, 4049-021 Porto, Portugal",,41.14566839654835,-8.600013537452554,359.2650773548657,109.49696315893914,809.7094009810302,5
78,1488758400000.0,Residencial D.Duarte I,2011.0,Estabelecimento de hospedagem,"Avenida Rodrigues de Freitas, 89, 4000-420 Porto, Portugal",,41.14578572794344,-8.597590412703623,340.87834996555233,75.95255511283999,1005.896208197497,2
79,1488758400000.0,Franklin Apartments,2015.0,Moradia,"Avenida Rodrigues de Freitas, 273, 4000-421 Porto, Portugal",,41.145552509739204,-8.60111660615275,409.0232889144788,33.219384033101356,723.7397133395517,5
80,1488758400000.0,Apartamento Praça Velasquez,2015.0,Apartamento,"Praça Praça Francisco Sá Carneiro, 271 3º Esq., 4200-314 Porto, Portugal",,41.163244888242204,-8.592183887137129,585.3374583311993,140.71909794223936,2153.5576797500844,1
81,1488758400000.0,T Pascoais,2015.0,Apartamento,"Praça Praça Teixeira de Pascoais, 15 2.º  Esq., 4000-532 Porto, Portugal",,41.16082033459452,-8.597774803285393,497.28458375463714,92.29873194112506,1629.6170553481454,1
82,1488758400000.0,Cãndida Resende,2015.0,Apartamento,"Rua Anselmo Braancamp, 73 1, 4000-082 Porto, Portugal",,41.15180058119846,-8.601219779737514,400.7069628065272,146.4913541731527,840.4516774860597,5
83,1488758400000.0,The Topfloor of my house,2015.0,Moradia,"Rua Rua António Carneiro, 71, 4300-026 Porto, Portugal",,41.14714868623036,-8.593154023290307,70.52792760224844,73.03306790722037,1362.122411718491,1
84,1488758400000.0,"Delfim Silva & Duarte, Lda",2010.0,Estabelecimento de hospedagem,"Rua Alegria, 539, 4000-045 Porto, Portugal",,41.15512339789347,-8.603039114464321,574.7708830043897,15.54359752440238,874.8399888616702,5
85,1488758400000.0,Bela Star - Pensão Residencial,2012.0,Estabelecimento de hospedagem,"Rua Alegria, 648, 4000-037 Porto, Portugal",,41.15637051354099,-8.602123763360987,562.7841872007463,115.00047863144077,1023.1389334708892,5
86,1488758400000.0,A House With a View,2015.0,Apartamento,"Rua Rua Bandeirinha, 62 2º, 4050-088 Porto, Portugal",,41.14535915289907,-8.62063930320976,832.1999467534332,63.05716003186801,705.5830660735643,5
87,1488758400000.0,Cristina Valadas Marques de Melo Duarte,2014.0,Moradia,"Rua Bandeirinha, 4050-088 Porto, Portugal",,41.14523521958933,-8.621595082135624,910.946921151467,122.73840223525845,756.2385459419894,5
88,1488758400000.0,Porto Just The Perfect Location,2015.0,Apartamento,"Rua Belomonte, 12 4.º, 4050-097 Porto, Portugal",,41.14284968342902,-8.615597867187704,450.91429462595937,5.3033681575101665,229.40071320863555,7
89,1488758400000.0,Manuel Zeferino Marques Ferreira de Sousa,2015.0,Apartamento,"Rua Barão Forrester, 645 2º Drt, 4050-273 Porto, Portugal",,41.15658475975939,-8.619556329862274,238.91025753890503,52.998214040207046,999.3526503947046,4
90,1488758400000.0,Forrester Apartment,2015.0,Apartamento,"Rua Rua Barão Forrester, 779 1.º esq.º, 4050-273 Porto, Portugal",,41.15852397456437,-8.620115293847974,180.70569904377598,184.87089541062116,1191.1362071641577,2
91,1488758400000.0,Boavista Guest House,2010.0,Estabelecimento de hospedagem,"Rua Boavista, 667, 4050-110 Porto, Portugal",,41.15648100475968,-8.621212809156589,252.1303952484312,44.79199899991534,1094.2521856516182,3
92,1488758400000.0,Casa Ramiro leão,2015.0,Estabelecimento de hospedagem,"Rua Rua Boavista, 713, 4050-110 Porto, Portugal",,41.15652644250524,-8.621695680929939,235.99327830264355,84.4026013261625,1128.881434672611,3
93,1488758400000.0,So Cool Hostel,2013.0,Moradia,"Rua Boavista, 783, 4050-110 Porto, Portugal",,41.156688722865745,-8.622559619165294,214.48915438069747,96.28267895834914,1197.2128705583245,3
94,1488758400000.0,Castelo de Santa Catarina,2013.0,Estabelecimento de hospedagem,"Rua Santa Catarina, 1347, 4000-457 Porto, Portugal",,41.157840183856784,-8.60535645685648,329.99331288956387,64.21457102239252,979.2808418510947,5
95,1488758400000.0,Luminous Housing in Oporto Downtown,2015.0,Moradia,"Rua Rua Santa Catarina, 896, 4000-446 Porto, Portugal",,41.15409167240181,-8.604623569353366,439.42318340635336,108.87584716364486,699.495584212154,7
96,1488758400000.0,S. Francisco Borja,2014.0,Apartamento,"Rua São Francisco de Borja, 14 D"", 4050-550 Porto, Portugal",,41.14107118363582,-8.612790590373216,430.10769292895037,116.5359674789772,154.73568744334412,4
97,1488758400000.0,MONTE ARRABIDA,2014.0,Moradia,"Rua São Francisco, 7, 4050-548 Porto, Portugal",,41.14074422539453,-8.61664589956774,655.3203014406017,24.044533746115146,170.84476386298374,3
98,1488758400000.0,Santo Ildefonso,2015.0,Apartamento,"Rua Rua Santo Ildefonso, 72 1º.  fte, 4000-463 Porto, Portugal",,41.14609456784561,-8.605355647340161,435.21209927028985,71.92435908968325,368.25777997635765,6
99,1488758400000.0,Hospedaria Santo Ildefonso,2010.0,Estabelecimento de hospedagem,"Rua Santo Ildefonso, 238, 4000-465 Porto, Portugal",,41.14658837019477,-8.603140040980925,444.1846437133638,85.8719356165892,531.774310372644,6
100,1488758400000.0,Oporto Downtown Experience,2012.0,Apartamento,"Rua Rua Sá Noronha, 2 3º Esq, 4050-526 Porto, Portugal",,41.147343019385026,-8.615037038149923,365.12571268686,42.79480981765658,453.0354537385305,9
101,1488758400000.0,Apartamento Clérigos,2015.0,Apartamento,"Rua Sá de Noronha, 25 1º, 4050-527 Porto, Portugal",,41.147524928552315,-8.615067480370914,360.6966983074309,31.66111295143725,441.0665050001884,9
102,1488758400000.0,binte-sete,2016.0,Apartamento,"Rua Rua Dom Hugo, 4050-305 Porto, Portugal",,41.142009801957,-8.610762332088807,291.04686925616994,87.99350349932176,134.11453677140835,5
103,1488758400000.0,Apartamento da Ribeira,2015.0,Apartamento,"Pátio Pátio São Salvador, 15 1º, 4050-567 Porto, Portugal",,41.14208330357051,-8.614114212989884,398.5221508938352,97.57669874616651,136.12834081416307,6
104,1488758400000.0,inPátio Guest House,2014.0,Estabelecimento de hospedagem,"Pátio São Salvador, 22, 4050-567 Porto, Portugal",,41.14189006619701,-8.614128909186794,414.8628652686918,76.18516025585885,115.5074018246693,6
105,1488758400000.0,Oporto Fado Hostel,2011.0,Apartamento,"Rua Álvares Cabral, 14 1º, 4050-040 Porto, Portugal",,41.155004910255755,-8.618766725327259,284.74328549744683,12.982199548683985,831.6789349821338,5
106,1488758400000.0,Alvares Cabral,2015.0,Apartamento,"None, None Porto, Portugal",,41.1548666010125,-8.617780220853646,260.35844353819334,77.54116509982772,759.5126797801462,7
107,1488758400000.0,Marfim Guesthouse,2010.0,Estabelecimento de hospedagem,"Rua Álvares Cabral, 213, 4050-041 Porto, Portugal",,41.15490758332925,-8.616318687426496,245.32328245372116,124.726382297121,678.6955639720509,7
108,1488758400000.0,Casa dos Guindais,2014.0,Estabelecimento de hospedagem,"Rua Arnaldo Gama, 72, 4000-094 Porto, Portugal",,41.142234956579905,-8.608381092201897,333.0932600915248,112.63421923218334,286.15794897982414,4
109,1488758400000.0,Carla Calçada,2015.0,Apartamento,"Rua Alexandre Herculano, 4000-054 Porto, Portugal",,41.14316764363747,-8.602869504308577,682.5753411899414,97.96773735868449,721.708462620237,3
110,1488758400000.0,Residencial Porto Novo,2012.0,Estabelecimento de hospedagem,"Rua Alexandre Herculano, 185, 4000-054 Porto, Portugal",,41.143564560284695,-8.60410453674267,571.7071956000959,19.78783743328275,615.4017049248359,5
111,1488758400000.0,Residencial Dom Filipe I,2010.0,Estabelecimento de hospedagem,"Rua Alexandre Herculano, 384, 4000-053 Porto, Portugal",,41.14456042591127,-8.60601372589697,399.1599752214158,71.13823849854752,424.5204838232844,7
112,1488758400000.0,Fernando Manuel Simões do Vale,2015.0,Apartamento,"Rua Alexandre Herculano, 410 2 Dto, 4000-053 Porto, Portugal",,41.14465683869199,-8.606331122218826,372.45683087198125,98.0368944206044,399.0028304670412,7
113,1488758400000.0,Casa 45,2015.0,Estabelecimento de hospedagem,"Rua Pinheiro, 4050-484 Porto, Portugal",,41.15036366352577,-8.613594148668092,298.259384928837,92.67527846555149,204.2026770272879,8
114,1488758400000.0,Casa do Pinheiro-Self-Catering Apartments,2011.0,Apartamento,"Rua Pinheiro, 4050-484 Porto, Portugal",,41.15048917557732,-8.613959581118813,330.40392674275716,60.34326659593889,236.2909824550416,8
115,1488758400000.0,Residencial Belo Sonho,2012.0,Estabelecimento de hospedagem,"Rua Passos Manuel, 186, 4000-382 Porto, Portugal",,41.14660109519711,-8.605517315862688,377.3810073432633,32.615126096983225,336.63918573814084,7
116,1488758400000.0,Apartamento Coração da Sé Porto,2015.0,Apartamento,"Rua Porta do Sol, 12 R/C Sé, 4000-390 Porto, Portugal",,41.1437022425041,-8.608532744314404,214.1733819285591,50.732762244861526,270.25033852624773,7
117,1488758400000.0,Citydrops-Hostel Unipessoal Lda,2014.0,Moradia,"Rua Raúl Dória, 11, 4000-409 Porto, Portugal",,41.15407383027893,-8.607524186310032,241.17093905076732,79.4219318140821,528.5656059512448,7
118,1488758400000.0,Maison des Amis Porto Guest House,2014.0,Moradia,"Rua Restauração, 4050-506 Porto, Portugal",,41.14608773181921,-8.620988557376457,872.6783913086248,50.96703633063743,783.9486854523468,5
119,1488758400000.0,RE2,2015.0,Apartamento,"Rua Rua Restauração, 463 2, 4050-506 Porto, Portugal",,41.14610057006349,-8.620617269693964,842.3545830383929,26.734300531742438,764.1310827990911,5
120,1488758400000.0,RE1,2015.0,Apartamento,"Rua Restauração, 477 6º, 4050-506 Porto, Portugal",,41.146137057770034,-8.620426258996261,827.4429954737857,25.766354290703024,756.7717560234858,5
121,1488758400000.0,Rosário 75,2014.0,Apartamento,"Rua Rosário, 75, 4050-523 Porto, Portugal",,41.148442577738116,-8.620752906397268,819.8008438120349,79.01759944927066,827.13703516952,5
122,1488758400000.0,"107, Rosário",2013.0,Moradia,"Rua Rosário, 107, 4050-523 Porto, Portugal",,41.14883550955848,-8.620830771887878,826.9128730854712,36.48940345727394,824.4169998348738,5
123,1488758400000.0,BEST GUEST HOSTEL,2015.0,Estabelecimento de hospedagem-Hostel,"Rua Rua Mouzinho da Silveira, 257, 4050-421 Porto, Portugal",,41.14444291212801,-8.612116353841166,114.964702878716,92.0422430935561,162.572274022115,8
124,1488758400000.0,Oporto Invictus Hostel,2010.0,Estabelecimento de hospedagem,"Rua Oliveiras, 73, 4050-449 Porto, Portugal",,41.14975730520985,-8.614998441498804,362.95138772678933,89.77848079694611,324.74720969796846,7
125,1488758400000.0,Maria Bernardete Abreu Martins,2010.0,Estabelecimento de hospedagem,"Rua Oliveira Monteiro, 581, 4050-444 Porto, Portugal",,41.16035956499541,-8.624821978926901,289.45938966256216,84.21933427275033,1608.098480186491,0
126,1488758400000.0,Nice and Quiet Apartment,2015.0,Apartamento,"Rua Oliveira Monteiro, 1111 R/C, 4250-358 Porto, Portugal",,41.16512571277378,-8.625070342258795,583.1242681039787,79.39149372270508,2026.9424318784534,2
127,1488758400000.0,PH,2015.0,Moradia,"Rua Rua Pedro Hispano, 1248 Porto, 4250-365 Porto, Portugal",,41.16577081899999,-8.628657005456937,562.2445883398193,106.35028798729428,2267.924271940528,0
